Time,Click alternative,Participant,Training,Correct target,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Red,Yellow,Dark green,Blue,2nd longest dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y,Calibration Median
17:26:28:238,Offset Menu,17,0,1,1548,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,385,,,154,643,365,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,22.78226418
17:26:32:853,Offset Menu,17,0,1,1597,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,365,,,103,330,797,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,22.78226418
17:26:37:429,Offset Menu,17,0,1,1550,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,362,,,92,709,386,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,22.78226418
17:26:41:934,Offset Menu,17,0,1,1488,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/s.htm,414,,,1,866,205,,,,,,,,,,,,,,,,,,,,,702.5146484,125,27,24,,,22.78226418
17:26:46:845,Offset Menu,17,0,0,1891,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/sv.htm,450,,,56,,1383,,,,,,,,,,,,,,,,,,,,,763.0272827,148.5,22,21,,,22.78226418
17:26:51:606,Offset Menu,17,0,1,1742,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Alpaca.htm,434,,,172,874,261,,,,,,,,,,,,,,,,,,,,,473.4262695,180.5,43,15,,,22.78226418
17:26:56:974,Offset Menu,17,0,1,2327,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,361,,,318,1313,334,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,22.78226418
17:27:01:439,Offset Menu,17,0,1,1443,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,357,,,229,113,742,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,22.78226418
17:27:06:206,Offset Menu,17,0,1,1744,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,384,,,200,131,1028,,,,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,,22.78226418
17:27:10:934,Offset Menu,17,0,1,1705,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,353,,,128,903,320,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,22.78226418
17:27:15:775,Offset Menu,17,0,1,1817,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Mathematicians.htm,670,,,250,158,737,,,,,,,,,,,,,,,,,,,,,464.9853516,897,93,14,,,22.78226418
17:27:20:758,Offset Menu,17,0,1,1961,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Emmy_Noether.htm,20,,,452,1195,291,,,,,,,,,,,,,,,,,,,,,446.5,405.5,109,19,,,22.78226418
17:27:25:415,Offset Menu,17,0,1,1498,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,392,,,193,654,257,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,22.78226418
17:27:32:880,Offset Menu,17,0,1,4443,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,35,,,1128,422,345,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,22.78226418
17:27:37:327,Offset Menu,17,0,1,1431,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,400,,,263,473,294,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,22.78226418
17:27:41:824,Offset Menu,17,0,1,1478,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Abstract_art.htm,344,,,278,542,313,,,,,,,,,,,,,,,,,,,,,260,569.5,84,19,,,22.78226418
17:27:47:039,Offset Menu,17,0,1,2183,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,392,,,119,624,1046,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,22.78226418
17:27:51:536,Offset Menu,17,0,1,1473,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,352,,,233,674,214,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,22.78226418
17:27:56:048,Offset Menu,17,0,1,1498,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/c.htm,470,,,179,631,216,,,,,,,,,,,,,,,,,,,,,311.2392578,125,29,24,,,22.78226418
17:28:00:528,Offset Menu,17,0,1,1458,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/u.htm,453,,,246,527,231,,,,,,,,,,,,,,,,,,,,,745.0635986,125,28,24,,,22.78226418
17:28:05:792,Offset Menu,17,0,1,2242,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/u/United_Nations.htm,306,,,281,1351,303,,,,,,,,,,,,,,,,,,,,,677.2724609,310.5,88,15,,,22.78226418
17:28:11:192,Offset Menu,17,0,1,2320,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/English_language.htm,427,,,166,202,1524,,,,,,,,,,,,,,,,,,,,,950.5,672,49,16,,,22.78226418
17:28:16:745,Offset Menu,17,0,1,2479,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Commonwealth_of_Nations.htm,382,,,408,1354,333,,,,,,,,,,,,,,,,,,,,,891,698,168,16,,,22.78226418
17:28:22:706,Offset Menu,17,0,1,2898,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Cyprus.htm,414,,,293,197,1994,,,,,,,,,,,,,,,,,,,,,941.319519,509.5,42,15,,,22.78226418
17:28:27:337,Offset Menu,17,0,1,1350,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Greek_language.htm,389,,,224,388,347,,,,,,,,,,,,,,,,,,,,,636.9921875,259.5,47,19,,,22.78226418
18:30:49:095,Gaze and Click,18,0,1,902,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1069,,902,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.39366515
18:31:10:552,Gaze and Click,18,0,1,18425,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,1367,,17057,,,,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,55.39366515
18:31:16:304,Gaze and Click,18,0,1,2729,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,2543,,2729,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:31:34:529,Gaze and Click,18,0,1,15193,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1151,,15193,,,,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,55.39366515
18:31:47:233,Gaze and Click,18,0,0,9680,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,585,,9094,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:31:58:762,Gaze and Click,18,0,1,8505,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,1279,,8505,,,,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,55.39366515
18:32:03:122,Gaze and Click,18,0,1,1332,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,798,,533,,,,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,55.39366515
18:32:07:186,Gaze and Click,18,0,1,1034,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,283,,751,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,55.39366515
18:32:12:291,Gaze and Click,18,0,1,2079,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,453,,1626,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.39366515
18:32:16:186,Gaze and Click,18,0,1,882,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,403,,479,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.39366515
18:32:20:450,Gaze and Click,18,0,0,1248,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,445,,802,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.39366515
18:32:24:330,Gaze and Click,18,0,0,839,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,387,,451,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,55.39366515
18:32:41:795,Gaze and Click,18,0,1,14446,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,2144,,14446,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:32:52:068,Gaze and Click,18,0,1,7256,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,491,,6764,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:33:03:268,Gaze and Click,18,0,0,8184,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/f.htm,1961,,8184,,,,,,,,,,,,,,,,,,,,,,,,385.3056641,125,26,24,,,55.39366515
18:33:15:861,Gaze and Click,18,0,0,9570,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Gottfried_Wilhelm_Leibniz.htm,2390,,9570,,,,,,,,,,,,,,,,,,,,,,,,885.7241211,219.5,148,15,,,55.39366515
18:33:20:268,Gaze and Click,18,0,1,1375,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,286,,1087,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,55.39366515
18:33:30:158,Gaze and Click,18,0,1,6871,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AHistory.htm,336,,6534,,,,,,,,,,,,,,,,,,,,,,,,267.5,517.5,99,19,,,55.39366515
18:33:34:077,Gaze and Click,18,0,1,890,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,57,,832,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.39366515
18:33:56:741,Gaze and Click,18,0,1,19636,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,2052,,19636,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,55.39366515
18:34:04:902,Gaze and Click,18,0,1,5146,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,583,,4562,,,,,,,,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,55.39366515
18:34:11:613,Gaze and Click,18,0,0,3692,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,1180,,2511,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,55.39366515
18:34:25:687,Gaze and Click,18,0,1,11045,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,257,,10787,,,,,,,,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,55.39366515
18:34:29:679,Gaze and Click,18,0,1,958,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,399,,559,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.39366515
18:34:35:087,Gaze and Click,18,0,1,2387,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Pottery.htm,613,,1773,,,,,,,,,,,,,,,,,,,,,,,,667.5,793.5,53,19,,,55.39366515
18:34:39:079,Gaze and Click,18,0,1,916,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,398,,518,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:34:56:592,Gaze and Click,18,0,0,14475,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,4981,,9494,,,,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.39366515
18:35:00:687,Gaze and Click,18,0,0,1078,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1598,,1078,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:35:04:945,Gaze and Click,18,0,0,1240,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,451,,788,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.39366515
18:35:15:824,Gaze and Click,18,0,0,7861,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,489,,7371,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.39366515
18:37:42:256,Mouse,18,0,1,1138,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/d/DNA.htm,1031,,,,,,,,,106,,,,,,,,,,,,,,,,,905.40625,794.5,37,19,,,55.39366515
18:37:46:544,Mouse,18,0,1,1103,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,489,,,,,,,,,613,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.39366515
18:37:50:704,Mouse,18,0,1,1132,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1809,,,,,,,,,1132,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:37:55:048,Mouse,18,0,1,1332,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,429,,,,,,,,,902,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.39366515
18:37:58:960,Mouse,18,0,1,893,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,412,,,,,,,,,480,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,55.39366515
18:38:02:752,Mouse,18,0,1,776,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1024,,,,,,,,,776,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,55.39366515
18:38:06:744,Mouse,18,0,1,977,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AAfrica.htm,2995,,,,,,,,,977,,,,,,,,,,,,,,,,,263,749.5,90,19,,,55.39366515
18:38:11:104,Mouse,18,0,1,1234,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,,,,1233,,,,,,,,,,,,,,,,,463.9184265,125,66,18,,,55.39366515
18:38:14:961,Mouse,18,0,1,842,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,406,,,,,,,,,436,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:38:19:056,Mouse,18,0,1,1075,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,,,,1074,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:38:23:753,Mouse,18,0,1,1680,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,873,,,,,,,,,807,,,,,,,,,,,,,,,,,656.9990234,557,67,14,,,55.39366515
18:38:27:865,Mouse,18,0,1,1090,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1089,,,,,,,,,1090,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:38:32:130,Mouse,18,0,1,1235,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,482,,,,,,,,,752,,,,,,,,,,,,,,,,,464.9951172,513,41,14,,,55.39366515
18:38:36:010,Mouse,18,0,1,863,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/m/Mark_Rothko.htm,1151,,,,,,,,,863,,,,,,,,,,,,,,,,,264.5,573.5,93,19,,,55.39366515
18:38:40:073,Mouse,18,0,1,977,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/j/Jackson_Pollock.htm,444,,,,,,,,,532,,,,,,,,,,,,,,,,,616.71875,346.5,117,19,,,55.39366515
18:38:44:186,Mouse,18,0,1,1049,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,,,,,,,,,,1048,,,,,,,,,,,,,,,,,321.5053101,125,43,18,,,55.39366515
18:38:48:362,Mouse,18,0,1,1158,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Roman_Vishniac.htm,586,,,,,,,,,571,,,,,,,,,,,,,,,,,277.5,685.5,119,19,,,55.39366515
18:38:52:475,Mouse,18,0,1,1027,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1828,,,,,,,,,1027,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,55.39366515
18:38:56:322,Mouse,18,0,1,828,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,,,,,,,,,,828,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:39:00:418,Mouse,18,0,1,1085,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,587,,,,,,,,,497,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.39366515
18:39:04:715,Mouse,18,0,1,1281,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Constructivism_%2528art%2529.htm,1015,,,,,,,,,1281,,,,,,,,,,,,,,,,,288.5,653.5,141,19,,,55.39366515
18:39:09:034,Mouse,18,0,1,1290,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Russia.htm,,,,,,,,,,1290,,,,,,,,,,,,,,,,,946.3515625,154.5,52,19,,,55.39366515
18:39:13:868,Mouse,18,0,1,1483,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,612,,,,,,,,,870,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.39366515
18:39:17:947,Mouse,18,0,1,1058,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Photography.htm,1161,,,,,,,,,1057,,,,,,,,,,,,,,,,,499.5,793.5,93,19,,,55.39366515
18:39:21:955,Mouse,18,0,1,941,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,575,,,,,,,,,365,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.39366515
18:39:26:100,Mouse,18,0,1,1122,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,639,,,,,,,,,482,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:39:30:507,Mouse,18,0,1,1391,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,,,,,,,,,,1390,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.39366515
18:39:34:524,Mouse,18,0,1,989,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,,,,,,,,,,989,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.39366515
18:39:38:603,Mouse,18,0,1,1060,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,2039,,,,,,,,,1060,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:39:42:700,Mouse,18,0,1,1079,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,2903,,,,,,,,,1079,,,,,,,,,,,,,,,,,273.3271484,749,139,14,,,55.39366515
18:45:29:478,Offset Menu,18,0,0,4352,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,405,,,1234,1000,1710,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,55.39366515
18:45:34:686,Offset Menu,18,0,1,2190,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,28,,,1194,529,437,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,55.39366515
18:45:40:982,Offset Menu,18,0,1,3278,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,402,,,436,895,1544,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,55.39366515
18:45:48:143,Offset Menu,18,0,1,4140,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,909,,,679,1165,1385,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.39366515
18:45:58:927,Offset Menu,18,0,1,7756,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.Climate_and_the_Weather.htm,548,,,1783,444,1031,,,,,,,,,,,,,,,,,,,,,464.9863281,687,143,14,,,55.39366515
18:46:06:576,Offset Menu,18,0,0,4631,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,311,,,936,,3383,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.39366515
18:46:12:784,Offset Menu,18,0,1,3192,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,46,,,1410,1375,359,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.39366515
18:46:17:585,Offset Menu,18,0,1,1779,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.African_Geography.htm,397,,,461,475,444,,,,,,,,,,,,,,,,,,,,,272.9882813,495,111,14,,,55.39366515
18:46:23:096,Offset Menu,18,0,1,2484,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,381,,,1167,504,430,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.39366515
18:46:36:441,Offset Menu,18,0,1,10321,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,44,,,4759,893,489,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.39366515
18:46:41:521,Offset Menu,18,0,1,2067,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,389,,,502,819,357,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:46:46:521,Offset Menu,18,0,1,1974,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,334,,,663,553,422,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,55.39366515
18:46:51:752,Offset Menu,18,0,1,2210,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.North_American_History.htm,426,,,577,683,522,,,,,,,,,,,,,,,,,,,,,848.6523438,789,137,14,,,55.39366515
18:46:58:881,Offset Menu,18,0,1,4114,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,356,,,542,481,2734,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,55.39366515
18:47:05:466,Offset Menu,18,0,1,3563,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,430,,,821,923,1388,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:47:11:890,Offset Menu,18,0,1,3412,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,350,,,542,686,1832,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,55.39366515
18:47:17:514,Offset Menu,18,0,1,2608,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,395,,,788,1002,421,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,55.39366515
18:47:24:883,Offset Menu,18,0,1,4343,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Computing_People.htm,440,,,1777,439,1247,,,,,,,,,,,,,,,,,,,,,273.0019531,705,109,14,,,55.39366515
18:47:29:930,Offset Menu,18,0,1,2032,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/s/Steve_Jobs.htm,358,,,418,574,681,,,,,,,,,,,,,,,,,,,,,259,451.5,82,19,,,55.39366515
18:47:36:514,Offset Menu,18,0,1,3515,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,412,,,311,1233,1557,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.39366515
18:47:41:467,Offset Menu,18,0,1,1931,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,403,,,343,821,362,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,55.39366515
18:47:46:675,Offset Menu,18,0,1,2194,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Education.htm,429,,,508,714,541,,,,,,,,,,,,,,,,,,,,,503,289.5,74,19,,,55.39366515
18:47:53:548,Offset Menu,18,0,1,3736,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,414,,,418,2190,713,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,55.39366515
18:48:01:659,Offset Menu,18,0,1,5084,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,423,,,2285,745,1630,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,55.39366515
18:48:07:244,Offset Menu,18,0,1,2572,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,409,,,698,543,920,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,55.39366515
18:48:11:965,Offset Menu,18,0,1,1701,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.htm,348,,,394,535,423,,,,,,,,,,,,,,,,,,,,,273.0009766,549,47,14,,,55.39366515
18:48:18:028,Offset Menu,18,0,1,3036,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.Mammals.htm,459,,,1423,113,621,,,,,,,,,,,,,,,,,,,,,464.6542969,705,57,14,,,55.39366515
18:48:22:877,Offset Menu,18,0,1,1826,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,380,,,614,498,332,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,55.39366515
18:48:28:509,Offset Menu,18,0,1,2604,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,548,,,232,451,1371,,,,,,,,,,,,,,,,,,,,,656.65625,495,61,14,,,55.39366515
18:48:32:941,Offset Menu,18,0,1,1419,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,361,,,298,449,309,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,55.39366515
18:54:04:846,Letter Assignment,18,0,1,1093,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,464,0,628,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,55.39366515
18:54:09:637,Letter Assignment,18,0,1,1765,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1171,0,593,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,55.39366515
